virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
1.0007,43201.0007,1778582125.985455560,sll:ethertype:ip:tcp,10.0.255.2,10.0.0.2,34736,443,76
1.0007,43201.0007,1778582125.989244669,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582125.990125945,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.001955790,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
1.0007,43201.0007,1778582126.004165023,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.2,41646,21,76
1.0007,43201.0007,1778582126.005987185,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,33316,443,76
1.0007,43201.0007,1778582126.010148590,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.012189318,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.023728701,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.025787866,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.028826799,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
1.0007,43201.0007,1778582126.029161646,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.029560377,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
1.0007,43201.0007,1778582126.034124019,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
1.0007,43201.0007,1778582126.035143772,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.037106842,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.045122725,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.058169798,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.3,54334,21,76
1.0007,43201.0007,1778582126.059168816,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.060087329,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.064713344,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.065583659,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.069127848,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.071217785,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.323354628,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,49264,21,76
1.0007,43201.0007,1778582126.552826373,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
1.0007,43201.0007,1778582126.556512187,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
1.0007,43201.0007,1778582126.562724415,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.564726494,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
1.0007,43201.0007,1778582126.576121905,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.588644103,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.591172028,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.594339572,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
1.0007,43201.0007,1778582126.597649639,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.599700055,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.601075880,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
1.0007,43201.0007,1778582126.611152213,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.613074329,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
1.0007,43201.0007,1778582126.629686019,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.636094782,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.648145295,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.666080412,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
1.0007,43201.0007,1778582126.667247774,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.669868070,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.2,41648,21,76
1.0007,43201.0007,1778582126.686998211,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.701169153,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.703133278,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.708702146,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
1.0007,43201.0007,1778582126.712855172,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.714994281,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
1.0007,43201.0007,1778582126.723146043,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.730431530,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.734761827,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.745147854,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.747560138,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.749574842,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.761706654,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.764752067,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.766681414,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
1.0007,43201.0007,1778582126.769912514,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
1.0007,43201.0007,1778582126.783212339,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
1.0007,43201.0007,1778582126.797184908,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582126.801647821,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582126.802213181,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.2,46914,443,76
2.0012,43202.0012,1778582126.818750017,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582126.837204149,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.3,42204,443,76
2.0012,43202.0012,1778582126.882415992,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.2,46920,443,76
2.0012,43202.0012,1778582126.916185757,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,38940,443,76
2.0012,43202.0012,1778582126.924630862,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.3,42214,443,76
2.0012,43202.0012,1778582126.941189771,sll:ethertype:ip:tcp,10.0.0.3,10.0.0.2,58444,21,76
2.0012,43202.0012,1778582127.011949137,sll:ethertype:ip:tcp,10.0.255.2,10.0.0.2,34736,443,76
2.0012,43202.0012,1778582127.011945998,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.2,41646,21,76
2.0012,43202.0012,1778582127.011987805,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,33316,443,76
2.0012,43202.0012,1778582127.012068034,sll:ethertype:ip:tcp,10.0.255.2,10.0.0.2,34736,443,76
2.0012,43202.0012,1778582127.076087249,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.3,54334,21,76
2.0012,43202.0012,1778582127.332066034,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,49264,21,76
2.0012,43202.0012,1778582127.549449606,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.550436656,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.550918899,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.551640641,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.552200821,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
2.0012,43202.0012,1778582127.553047806,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.553726916,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.554981501,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.556769630,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.557295434,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
2.0012,43202.0012,1778582127.635961116,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,496
2.0012,43202.0012,1778582127.646129025,sll:ethertype:ip:tcp,10.0.255.2,10.0.0.2,34738,443,76
2.0012,43202.0012,1778582127.646312579,sll:ethertype:ip:tcp,10.0.255.2,10.0.0.2,34738,443,76
2.0012,43202.0012,1778582127.679345023,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.679345425,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.679345520,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.679345590,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.679345662,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.679345732,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.679345807,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.679345883,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.679427251,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,488
2.0012,43202.0012,1778582127.679474009,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.679618881,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.683967414,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.2,41648,21,76
2.0012,43202.0012,1778582127.707193079,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,49280,21,76
2.0012,43202.0012,1778582127.714832764,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.715134051,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.718921403,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.723452670,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.3,54338,21,76
2.0012,43202.0012,1778582127.724411453,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
2.0012,43202.0012,1778582127.729818048,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33158,21,76
2.0012,43202.0012,1778582127.745837914,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.3,40872,443,76
2.0012,43202.0012,1778582127.746913828,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
2.0012,43202.0012,1778582127.750231315,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.754171364,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.759195951,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.782161994,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
2.0012,43202.0012,1778582127.811975906,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.2,46914,443,76
3.0012,43203.0012,1778582127.843993517,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.3,42204,443,76
3.0012,43203.0012,1778582127.908014753,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.2,46920,443,76
3.0012,43203.0012,1778582127.939959717,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.3,42214,443,76
3.0012,43203.0012,1778582127.971971336,sll:ethertype:ip:tcp,10.0.0.3,10.0.0.2,58444,21,76
3.0012,43203.0012,1778582128.039911838,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,49296,21,76
3.0012,43203.0012,1778582128.070294549,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.3,40886,443,76
3.0012,43203.0012,1778582128.092063761,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.3,47108,21,76
3.0012,43203.0012,1778582128.550117492,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
3.0012,43203.0012,1778582128.551389348,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.552543657,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
3.0012,43203.0012,1778582128.552931991,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
3.0012,43203.0012,1778582128.555693875,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
3.0012,43203.0012,1778582128.556077031,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.558528636,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.562344752,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
3.0012,43203.0012,1778582128.595644380,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.595645082,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.595645168,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.595645245,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.595645309,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.595645369,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.596078705,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.596526482,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.605566378,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
3.0012,43203.0012,1778582128.641147502,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.654843582,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.660734178,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.664632093,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.672652822,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
3.0012,43203.0012,1778582128.673370052,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.676026648,sll:ethertype:ip:tcp,10.0.255.2,10.0.0.2,34738,443,76
3.0012,43203.0012,1778582128.676336352,sll:ethertype:ip:tcp,10.0.255.2,10.0.0.2,34738,443,76
3.0012,43203.0012,1778582128.677034031,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
3.0012,43203.0012,1778582128.680728625,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.690352657,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.696240673,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.699716099,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.701658007,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.708219000,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.708368136,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.709220437,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.712052561,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,49280,21,76
3.0012,43203.0012,1778582128.712815744,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.715708533,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.725419244,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
3.0012,43203.0012,1778582128.736678139,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.740037419,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33158,21,76
3.0012,43203.0012,1778582128.740243317,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.3,54338,21,76
3.0012,43203.0012,1778582128.743719214,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.760684581,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
3.0012,43203.0012,1778582128.771947147,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.3,40872,443,76
3.0012,43203.0012,1778582128.801064802,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,47586,21,76
3.0012,43203.0012,1778582128.845063875,sll:ethertype:ip:tcp,10.0.0.3,10.0.0.2,55036,443,76
4.0013,43204.0013,1778582128.869311023,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,44680,443,76
4.0013,43204.0013,1778582128.886183077,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.3,54514,21,76
4.0013,43204.0013,1778582128.922436275,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.2,41174,443,76
4.0013,43204.0013,1778582128.932031945,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,38940,443,76
4.0013,43204.0013,1778582129.027938531,sll:ethertype:ip:tcp,10.0.255.2,10.0.0.2,34736,443,76
4.0013,43204.0013,1778582129.027939846,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.2,41646,21,76
4.0013,43204.0013,1778582129.027964561,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,33316,443,76
4.0013,43204.0013,1778582129.028100716,sll:ethertype:ip:tcp,10.0.255.2,10.0.0.2,34736,443,76
4.0013,43204.0013,1778582129.060025797,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,49296,21,76
4.0013,43204.0013,1778582129.091985696,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.3,54334,21,76
4.0013,43204.0013,1778582129.091985751,sll:ethertype:ip:tcp,10.0.0.4,10.0.0.3,40886,443,76
4.0013,43204.0013,1778582129.123987412,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.3,47108,21,76
4.0013,43204.0013,1778582129.348018580,sll:ethertype:ip:tcp,10.0.0.2,10.0.0.3,49264,21,76
4.0013,43204.0013,1778582129.550140183,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
4.0013,43204.0013,1778582129.551213901,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
4.0013,43204.0013,1778582129.552231720,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
4.0013,43204.0013,1778582129.552805997,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
4.0013,43204.0013,1778582129.555639667,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,216
4.0013,43204.0013,1778582129.557021236,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
4.0013,43204.0013,1778582129.558262676,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
4.0013,43204.0013,1778582129.559440657,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
4.0013,43204.0013,1778582129.562059379,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
4.0013,43204.0013,1778582129.565920825,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,224
4.0013,43204.0013,1778582129.585800137,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.585940293,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
4.0013,43204.0013,1778582129.589695694,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.590089365,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.590089516,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.590619741,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.592159014,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.593678220,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.594191578,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.598199620,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.600744284,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.614988528,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
4.0013,43204.0013,1778582129.620695859,sll:ethertype:ip:tcp,10.0.0.1,10.0.5.10,49586,22,68
4.0013,43204.0013,1778582129.622300487,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,52850,443,76
4.0013,43204.0013,1778582129.626359175,sll:ethertype:ip:tcp:ssh,10.0.5.10,10.0.0.1,22,49586,200
